method,recipe_name,edge_violated,violation_effect_v,normalized_effect_v,exceeds_noise_v,correct_direction_v,violation_effect_u,normalized_effect_u,exceeds_noise_u,correct_direction_u
entail_base,microwavemugpizza,14->10,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,1->11,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,4->12,0.0,,False,False,-1.0,,True,False
entail_base,microwavemugpizza,9->13,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,5->15,0.0,,False,False,0.0,,False,False
entail_base,mugcake,7->1,0.0,,False,False,0.0,,False,False
entail_base,mugcake,12->2,0.0,,False,False,0.0,,False,False
entail_base,mugcake,2->5,0.0,,False,False,0.0,,False,False
entail_base,mugcake,10->8,0.0,0.0,False,False,0.0,,False,False
entail_base,mugcake,13->9,0.0,,False,False,0.0,,False,False
entail_base,mugcake,16->12,0.0,,False,False,0.0,,False,False
entail_base,mugcake,18->13,0.0,,False,False,0.0,,False,False
entail_base,mugcake,1->14,0.0,,False,False,0.0,,False,False
entail_base,mugcake,4->15,0.0,,False,False,0.0,,False,False
entail_base,mugcake,19->16,0.0,,False,False,0.0,,False,False
entail_base,mugcake,5->18,1.0,,True,True,0.0,,False,False
entail_base,mugcake,14->19,0.0,,False,False,0.0,,False,False
entail_base,mugcake,15->20,1.0,1.0,False,True,0.0,,False,False
entail_base,mugcake,9->21,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,5->2,0.0,,False,False,1.0,,True,True
entail_base,panfriedtofu,8->4,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,19->5,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,18->6,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,15->7,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,16->8,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,14->9,0.0,,False,False,-0.4000000059604645,,True,False
entail_base,panfriedtofu,3->10,-1.0,,True,False,1.0,1.0,False,True
entail_base,panfriedtofu,6->11,1.0,,True,True,0.0,,False,False
entail_base,panfriedtofu,11->13,0.0,,False,False,1.0,,True,True
entail_base,panfriedtofu,7->14,-1.0,,True,False,1.0,,True,True
entail_base,panfriedtofu,10->15,0.4000000059604645,,True,True,-1.0,,True,False
entail_base,panfriedtofu,13->16,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,2->18,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,1->19,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,9->20,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,14->1,0.0,,False,False,1.0,1.0,False,True
entail_base,pinwheels,1->3,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,7->4,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,18->5,0.0,,False,False,0.0,0.0,False,False
entail_base,pinwheels,11->7,-1.0,,True,False,0.0,,False,False
entail_base,pinwheels,5->8,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,3->9,1.0,1.0,False,True,0.0,,False,False
entail_base,pinwheels,17->10,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,19->11,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,13->12,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,16->13,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,8->14,1.0,1.0,False,True,0.0,,False,False
entail_base,pinwheels,10->15,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,4->17,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,12->19,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,9->20,0.0,,False,False,0.0,0.0,False,False
entail_base,pinwheels,15->6,0.0,,False,False,0.0,,False,False
entail_base,ramen,9->1,0.0,,False,False,-1.0,1.0,False,False
entail_base,ramen,1->2,0.0,,False,False,0.0,,False,False
entail_base,ramen,8->4,0.0,,False,False,0.0,,False,False
entail_base,ramen,15->8,0.0,,False,False,-1.0,,True,False
entail_base,ramen,3->11,-1.0,,True,False,0.0,,False,False
entail_base,ramen,4->12,-1.0,1.0,False,False,0.0,,False,False
entail_base,ramen,10->13,0.0,,False,False,0.0,,False,False
entail_base,ramen,11->15,0.0,,False,False,0.0,,False,False
entail_base,ramen,2->16,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,2->1,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,5->3,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,11->4,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,9->5,0.0,,False,False,-1.0,,True,False
entail_base,sautedmushrooms,10->6,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,14->7,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,4->9,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,1->10,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,6->11,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,18->12,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,15->13,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,3->16,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,13->17,0.0,,False,False,0.0,,False,False
entail_base,sautedmushrooms,12->19,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,9->3,0.0,0.0,False,False,-1.0,,True,False
entail_base,scrambledeggs,5->8,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,21->9,-1.0,,True,False,0.0,,False,False
entail_base,scrambledeggs,8->11,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,18->13,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,15->14,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,13->15,0.0,,False,False,-1.0,,True,False
entail_base,scrambledeggs,2->16,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,14->17,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,16->22,0.0,,False,False,0.0,,False,False
entail_base,scrambledeggs,17->24,0.0,,False,False,0.0,,False,False
entail_base,spicedhotchocolate,3->1,0.0,,False,False,0.0,,False,False
entail_base,spicedhotchocolate,2->3,0.0,,False,False,0.0,,False,False
entail_base,spicedhotchocolate,7->5,0.0,,False,False,0.0,,False,False
entail_base,spicedhotchocolate,1->9,0.0,,False,False,0.0,,False,False
entail_base,spicedhotchocolate,6->7,0.0,,False,False,0.0,,False,False
entail_base,spicytunaavocadowraps,17->1,0.0,,False,False,-1.0,1.0,False,False
entail_base,spicytunaavocadowraps,8->6,0.0,,False,False,0.0,,False,False
entail_base,spicytunaavocadowraps,10->7,0.0,,False,False,0.0,0.0,False,False
entail_base,spicytunaavocadowraps,2->8,0.0,,False,False,0.0,,False,False
entail_base,spicytunaavocadowraps,4->10,0.0,0.0,False,False,0.0,,False,False
entail_base,spicytunaavocadowraps,6->13,1.0,,True,True,0.0,,False,False
entail_base,spicytunaavocadowraps,7->14,0.0,,False,False,0.0,,False,False
entail_base,spicytunaavocadowraps,13->18,0.0,,False,False,1.0,,True,True
entail_base,tomatochutney,16->1,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,7->2,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,15->5,0.0,,False,False,1.0,,True,True
entail_base,tomatochutney,4->6,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,19->8,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,10->9,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,13->10,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,17->12,0.0,0.0,False,False,0.0,0.0,False,False
entail_base,tomatochutney,14->13,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,3->14,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,6->15,1.0,,True,True,0.0,,False,False
entail_base,tomatochutney,2->16,-1.0,,True,False,0.0,,False,False
entail_base,tomatochutney,11->17,0.0,0.0,False,False,-1.0,1.0,False,False
entail_base,tomatochutney,5->18,1.0,,True,True,0.0,,False,False
entail_base,tomatochutney,9->19,0.0,,False,False,0.0,,False,False
entail_base,tomatochutney,18->20,0.0,,False,False,1.0,,True,True
entail_base,tomatomozzarellasalad,4->1,0.0,,False,False,0.0,,False,False
entail_base,tomatomozzarellasalad,1->2,0.0,,False,False,0.0,,False,False
entail_base,tomatomozzarellasalad,6->3,0.0,,False,False,0.0,,False,False
entail_base,tomatomozzarellasalad,7->4,0.0,,False,False,0.0,,False,False
entail_base,tomatomozzarellasalad,2->9,-1.0,1.0,False,False,0.0,,False,False
entail_base,tomatomozzarellasalad,3->10,0.0,,False,False,0.0,,False,False
entail_base,zoodles,7->1,0.0,,False,False,0.0,,False,False
entail_base,zoodles,11->3,0.0,,False,False,0.0,,False,False
entail_base,zoodles,6->4,0.0,,False,False,0.0,,False,False
entail_base,zoodles,9->5,-1.0,,True,False,0.0,,False,False
entail_base,zoodles,1->6,0.0,,False,False,0.0,,False,False
entail_base,zoodles,13->8,1.0,,True,True,-1.0,,True,False
entail_base,zoodles,8->11,0.0,,False,False,0.0,,False,False
entail_base,zoodles,5->13,0.0,,False,False,-1.0,,True,False
entail_base,zoodles,4->14,0.0,,False,False,0.0,,False,False
