dataset,method,recipe_name,ordering_index,node_id,position,score
captaincookrecipes,sager,microwavefrenchtoast,5,6,4,0.874181866645813
captaincookrecipes,sager,microwavefrenchtoast,5,11,5,0.15272726118564606
captaincookrecipes,sager,microwavefrenchtoast,5,4,6,0.054545458406209946
captaincookrecipes,sager,microwavefrenchtoast,5,3,7,0.036363635212183
captaincookrecipes,sager,microwavefrenchtoast,5,1,8,0.08727272599935532
captaincookrecipes,sager,microwavefrenchtoast,5,8,9,0.8763636350631714
captaincookrecipes,sager,microwavefrenchtoast,5,7,10,0.0
captaincookrecipes,sager,microwavefrenchtoast,5,13,11,0.0
captaincookrecipes,sager,microwavefrenchtoast,6,5,0,0.010909090749919415
captaincookrecipes,sager,microwavefrenchtoast,6,9,1,0.6618182063102722
captaincookrecipes,sager,microwavefrenchtoast,6,12,2,0.0
captaincookrecipes,sager,microwavefrenchtoast,6,10,3,0.6399999856948853
captaincookrecipes,sager,microwavefrenchtoast,6,11,4,0.09454545378684998
captaincookrecipes,sager,microwavefrenchtoast,6,6,5,0.8181817531585693
captaincookrecipes,sager,microwavefrenchtoast,6,4,6,0.04800000041723251
captaincookrecipes,sager,microwavefrenchtoast,6,3,7,0.12727272510528564
captaincookrecipes,sager,microwavefrenchtoast,6,1,8,0.15272727608680725
captaincookrecipes,sager,microwavefrenchtoast,6,8,9,0.8836363554000854
captaincookrecipes,sager,microwavefrenchtoast,6,7,10,0.0
captaincookrecipes,sager,microwavefrenchtoast,6,13,11,0.0
captaincookrecipes,sager,microwavefrenchtoast,7,5,0,0.010909090749919415
captaincookrecipes,sager,microwavefrenchtoast,7,9,1,0.6618182063102722
captaincookrecipes,sager,microwavefrenchtoast,7,10,2,0.6254544854164124
captaincookrecipes,sager,microwavefrenchtoast,7,12,3,0.0
captaincookrecipes,sager,microwavefrenchtoast,7,6,4,0.8399998545646667
captaincookrecipes,sager,microwavefrenchtoast,7,11,5,0.12000000476837158
captaincookrecipes,sager,microwavefrenchtoast,7,4,6,0.018909091129899025
captaincookrecipes,sager,microwavefrenchtoast,7,3,7,0.07999999821186066
captaincookrecipes,sager,microwavefrenchtoast,7,1,8,0.08363635838031769
captaincookrecipes,sager,microwavefrenchtoast,7,8,9,0.9599999785423279
captaincookrecipes,sager,microwavefrenchtoast,7,7,10,0.0
captaincookrecipes,sager,microwavefrenchtoast,7,13,11,0.0
captaincookrecipes,sager,microwavefrenchtoast,8,5,0,0.010909090749919415
captaincookrecipes,sager,microwavefrenchtoast,8,9,1,0.6618182063102722
captaincookrecipes,sager,microwavefrenchtoast,8,12,2,0.0
captaincookrecipes,sager,microwavefrenchtoast,8,6,3,0.8320000171661377
captaincookrecipes,sager,microwavefrenchtoast,8,11,4,0.04363636299967766
captaincookrecipes,sager,microwavefrenchtoast,8,10,5,0.7381818890571594
captaincookrecipes,sager,microwavefrenchtoast,8,4,6,0.03781818225979805
captaincookrecipes,sager,microwavefrenchtoast,8,3,7,0.02545454539358616
captaincookrecipes,sager,microwavefrenchtoast,8,1,8,0.036363635212183
captaincookrecipes,sager,microwavefrenchtoast,8,8,9,0.8872726559638977
captaincookrecipes,sager,microwavefrenchtoast,8,7,10,0.0
captaincookrecipes,sager,microwavefrenchtoast,8,13,11,0.0
captaincookrecipes,sager,microwavefrenchtoast,9,5,0,0.010909090749919415
captaincookrecipes,sager,microwavefrenchtoast,9,9,1,0.6618182063102722
captaincookrecipes,sager,microwavefrenchtoast,9,12,2,0.0
captaincookrecipes,sager,microwavefrenchtoast,9,11,3,0.07636363059282303
captaincookrecipes,sager,microwavefrenchtoast,9,6,4,0.8218181133270264
captaincookrecipes,sager,microwavefrenchtoast,9,10,5,0.7163636684417725
captaincookrecipes,sager,microwavefrenchtoast,9,4,6,0.028363635763525963
captaincookrecipes,sager,microwavefrenchtoast,9,3,7,0.10981817543506622
captaincookrecipes,sager,microwavefrenchtoast,9,1,8,0.13818182051181793
captaincookrecipes,sager,microwavefrenchtoast,9,8,9,0.9200000762939453
captaincookrecipes,sager,microwavefrenchtoast,9,7,10,0.0
captaincookrecipes,sager,microwavefrenchtoast,9,13,11,0.0
captaincookrecipes,sager,microwavemugpizza,0,9,0,0.5979021191596985
captaincookrecipes,sager,microwavemugpizza,0,13,1,0.0
captaincookrecipes,sager,microwavemugpizza,0,6,2,0.00699300691485405
captaincookrecipes,sager,microwavemugpizza,0,8,3,0.010489510372281075
captaincookrecipes,sager,microwavemugpizza,0,1,4,0.0
captaincookrecipes,sager,microwavemugpizza,0,11,5,0.36713290214538574
captaincookrecipes,sager,microwavemugpizza,0,7,6,0.0
captaincookrecipes,sager,microwavemugpizza,0,14,7,0.0
captaincookrecipes,sager,microwavemugpizza,0,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,0,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,0,4,10,0.07342657446861267
captaincookrecipes,sager,microwavemugpizza,0,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,0,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,0,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,0,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,1,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,1,13,1,0.0
captaincookrecipes,sager,microwavemugpizza,1,6,2,0.0
captaincookrecipes,sager,microwavemugpizza,1,1,3,0.0
captaincookrecipes,sager,microwavemugpizza,1,8,4,0.06643357127904892
captaincookrecipes,sager,microwavemugpizza,1,11,5,0.25524476170539856
captaincookrecipes,sager,microwavemugpizza,1,14,6,0.0
captaincookrecipes,sager,microwavemugpizza,1,7,7,0.0
captaincookrecipes,sager,microwavemugpizza,1,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,1,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,1,4,10,0.05244755372405052
captaincookrecipes,sager,microwavemugpizza,1,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,1,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,1,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,1,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,2,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,2,6,1,0.0
captaincookrecipes,sager,microwavemugpizza,2,13,2,0.0
captaincookrecipes,sager,microwavemugpizza,2,1,3,0.0
captaincookrecipes,sager,microwavemugpizza,2,8,4,0.0139860138297081
captaincookrecipes,sager,microwavemugpizza,2,11,5,0.3636363744735718
captaincookrecipes,sager,microwavemugpizza,2,7,6,0.003496503457427025
captaincookrecipes,sager,microwavemugpizza,2,14,7,0.0
captaincookrecipes,sager,microwavemugpizza,2,10,8,0.010489510372281075
captaincookrecipes,sager,microwavemugpizza,2,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,2,4,10,0.07692307233810425
captaincookrecipes,sager,microwavemugpizza,2,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,2,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,2,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,2,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,3,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,3,6,1,0.0
captaincookrecipes,sager,microwavemugpizza,3,1,2,0.0
captaincookrecipes,sager,microwavemugpizza,3,13,3,0.0
captaincookrecipes,sager,microwavemugpizza,3,8,4,0.0139860138297081
captaincookrecipes,sager,microwavemugpizza,3,11,5,0.3181818127632141
captaincookrecipes,sager,microwavemugpizza,3,7,6,0.024475524201989174
captaincookrecipes,sager,microwavemugpizza,3,14,7,0.0
captaincookrecipes,sager,microwavemugpizza,3,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,3,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,3,4,10,0.06643356382846832
captaincookrecipes,sager,microwavemugpizza,3,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,3,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,3,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,3,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,4,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,4,13,1,0.0
captaincookrecipes,sager,microwavemugpizza,4,1,2,0.0
captaincookrecipes,sager,microwavemugpizza,4,8,3,0.08741258829832077
captaincookrecipes,sager,microwavemugpizza,4,6,4,0.0
captaincookrecipes,sager,microwavemugpizza,4,11,5,0.30069929361343384
captaincookrecipes,sager,microwavemugpizza,4,7,6,0.0
captaincookrecipes,sager,microwavemugpizza,4,14,7,0.0
captaincookrecipes,sager,microwavemugpizza,4,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,4,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,4,4,10,0.08741258829832077
captaincookrecipes,sager,microwavemugpizza,4,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,4,2,12,0.00699300691485405
captaincookrecipes,sager,microwavemugpizza,4,5,13,0.002797202905640006
captaincookrecipes,sager,microwavemugpizza,4,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,5,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,5,6,1,0.0
captaincookrecipes,sager,microwavemugpizza,5,1,2,0.0
captaincookrecipes,sager,microwavemugpizza,5,13,3,0.0
captaincookrecipes,sager,microwavemugpizza,5,8,4,0.0139860138297081
captaincookrecipes,sager,microwavemugpizza,5,11,5,0.3181818127632141
captaincookrecipes,sager,microwavemugpizza,5,14,6,0.0
captaincookrecipes,sager,microwavemugpizza,5,7,7,0.0139860138297081
captaincookrecipes,sager,microwavemugpizza,5,10,8,0.05944056063890457
captaincookrecipes,sager,microwavemugpizza,5,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,5,4,10,0.10839160531759262
captaincookrecipes,sager,microwavemugpizza,5,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,5,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,5,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,5,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,6,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,6,13,1,0.0
captaincookrecipes,sager,microwavemugpizza,6,6,2,0.0
captaincookrecipes,sager,microwavemugpizza,6,8,3,0.06293706595897675
captaincookrecipes,sager,microwavemugpizza,6,1,4,0.0
captaincookrecipes,sager,microwavemugpizza,6,11,5,0.32867130637168884
captaincookrecipes,sager,microwavemugpizza,6,14,6,0.0
captaincookrecipes,sager,microwavemugpizza,6,7,7,0.0
captaincookrecipes,sager,microwavemugpizza,6,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,6,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,6,4,10,0.03146853297948837
captaincookrecipes,sager,microwavemugpizza,6,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,6,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,6,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,6,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,7,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,7,6,1,0.0
captaincookrecipes,sager,microwavemugpizza,7,1,2,0.0
captaincookrecipes,sager,microwavemugpizza,7,8,3,0.0279720276594162
captaincookrecipes,sager,microwavemugpizza,7,13,4,0.0
captaincookrecipes,sager,microwavemugpizza,7,11,5,0.33916082978248596
captaincookrecipes,sager,microwavemugpizza,7,7,6,0.0279720276594162
captaincookrecipes,sager,microwavemugpizza,7,14,7,0.0
captaincookrecipes,sager,microwavemugpizza,7,10,8,0.010489510372281075
captaincookrecipes,sager,microwavemugpizza,7,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,7,4,10,0.0979020968079567
captaincookrecipes,sager,microwavemugpizza,7,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,7,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,7,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,7,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,8,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,8,1,1,0.0
captaincookrecipes,sager,microwavemugpizza,8,8,2,0.08041958510875702
captaincookrecipes,sager,microwavemugpizza,8,6,3,0.0
captaincookrecipes,sager,microwavemugpizza,8,13,4,0.0
captaincookrecipes,sager,microwavemugpizza,8,11,5,0.22727271914482117
captaincookrecipes,sager,microwavemugpizza,8,14,6,0.0
captaincookrecipes,sager,microwavemugpizza,8,7,7,0.0
captaincookrecipes,sager,microwavemugpizza,8,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,8,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,8,4,10,0.03146853297948837
captaincookrecipes,sager,microwavemugpizza,8,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,8,2,12,0.01818181946873665
captaincookrecipes,sager,microwavemugpizza,8,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,8,15,14,0.0
captaincookrecipes,sager,microwavemugpizza,9,9,0,0.5769230723381042
captaincookrecipes,sager,microwavemugpizza,9,6,1,0.0
captaincookrecipes,sager,microwavemugpizza,9,8,2,0.03496503829956055
captaincookrecipes,sager,microwavemugpizza,9,13,3,0.0
captaincookrecipes,sager,microwavemugpizza,9,1,4,0.0
captaincookrecipes,sager,microwavemugpizza,9,11,5,0.3181818127632141
captaincookrecipes,sager,microwavemugpizza,9,7,6,0.04545454680919647
captaincookrecipes,sager,microwavemugpizza,9,14,7,0.0
captaincookrecipes,sager,microwavemugpizza,9,10,8,0.0
captaincookrecipes,sager,microwavemugpizza,9,3,9,0.0
captaincookrecipes,sager,microwavemugpizza,9,4,10,0.13286712765693665
captaincookrecipes,sager,microwavemugpizza,9,12,11,0.0
captaincookrecipes,sager,microwavemugpizza,9,2,12,0.0
captaincookrecipes,sager,microwavemugpizza,9,5,13,0.0
captaincookrecipes,sager,microwavemugpizza,9,15,14,0.0
captaincookrecipes,sager,mugcake,0,11,0,0.0
captaincookrecipes,sager,mugcake,0,17,1,0.8448845148086548
captaincookrecipes,sager,mugcake,0,6,2,0.6402639150619507
captaincookrecipes,sager,mugcake,0,10,3,0.2112211287021637
captaincookrecipes,sager,mugcake,0,8,4,0.8316831588745117
captaincookrecipes,sager,mugcake,0,4,5,0.0
captaincookrecipes,sager,mugcake,0,15,6,0.0
captaincookrecipes,sager,mugcake,0,20,7,0.0
captaincookrecipes,sager,mugcake,0,3,8,0.09900990128517151
captaincookrecipes,sager,mugcake,0,7,9,0.11221122741699219
captaincookrecipes,sager,mugcake,0,1,10,0.019801979884505272
captaincookrecipes,sager,mugcake,0,14,11,0.15841583907604218
captaincookrecipes,sager,mugcake,0,19,12,0.1881188154220581
captaincookrecipes,sager,mugcake,0,16,13,0.0
captaincookrecipes,sager,mugcake,0,12,14,0.0
captaincookrecipes,sager,mugcake,0,2,15,0.7062705755233765
captaincookrecipes,sager,mugcake,0,5,16,0.0
captaincookrecipes,sager,mugcake,0,18,17,0.0
captaincookrecipes,sager,mugcake,0,13,18,0.0
captaincookrecipes,sager,mugcake,0,9,19,0.0
captaincookrecipes,sager,mugcake,0,21,20,0.0
captaincookrecipes,sager,mugcake,1,11,0,0.00990099087357521
captaincookrecipes,sager,mugcake,1,17,1,0.861386239528656
captaincookrecipes,sager,mugcake,1,6,2,0.7260726094245911
captaincookrecipes,sager,mugcake,1,4,3,0.0
captaincookrecipes,sager,mugcake,1,10,4,0.20132014155387878
captaincookrecipes,sager,mugcake,1,15,5,0.0
captaincookrecipes,sager,mugcake,1,20,6,0.0
captaincookrecipes,sager,mugcake,1,7,7,0.12541253864765167
captaincookrecipes,sager,mugcake,1,3,8,0.029702970758080482
captaincookrecipes,sager,mugcake,1,1,9,0.0
captaincookrecipes,sager,mugcake,1,8,10,0.7887788414955139
captaincookrecipes,sager,mugcake,1,14,11,0.17491748929023743
captaincookrecipes,sager,mugcake,1,19,12,0.08580858260393143
captaincookrecipes,sager,mugcake,1,16,13,0.0
captaincookrecipes,sager,mugcake,1,12,14,0.0
captaincookrecipes,sager,mugcake,1,2,15,0.8844884037971497
captaincookrecipes,sager,mugcake,1,5,16,0.0
captaincookrecipes,sager,mugcake,1,18,17,0.0
captaincookrecipes,sager,mugcake,1,13,18,0.0
captaincookrecipes,sager,mugcake,1,9,19,0.0
captaincookrecipes,sager,mugcake,1,21,20,0.0
captaincookrecipes,sager,mugcake,2,11,0,0.00990099087357521
captaincookrecipes,sager,mugcake,2,6,1,0.7920792102813721
captaincookrecipes,sager,mugcake,2,17,2,0.8349835276603699
captaincookrecipes,sager,mugcake,2,4,3,0.0
captaincookrecipes,sager,mugcake,2,15,4,0.0
captaincookrecipes,sager,mugcake,2,3,5,0.039603959769010544
captaincookrecipes,sager,mugcake,2,20,6,0.0
captaincookrecipes,sager,mugcake,2,7,7,0.1683168262243271
captaincookrecipes,sager,mugcake,2,10,8,0.17491748929023743
captaincookrecipes,sager,mugcake,2,8,9,0.7557755708694458
captaincookrecipes,sager,mugcake,2,1,10,0.0
captaincookrecipes,sager,mugcake,2,14,11,0.042904291301965714
captaincookrecipes,sager,mugcake,2,19,12,0.052805282175540924
captaincookrecipes,sager,mugcake,2,16,13,0.0
captaincookrecipes,sager,mugcake,2,12,14,0.0
captaincookrecipes,sager,mugcake,2,2,15,0.7194719314575195
captaincookrecipes,sager,mugcake,2,5,16,0.019801979884505272
captaincookrecipes,sager,mugcake,2,18,17,0.0
captaincookrecipes,sager,mugcake,2,13,18,0.0
captaincookrecipes,sager,mugcake,2,9,19,0.0
captaincookrecipes,sager,mugcake,2,21,20,0.0
captaincookrecipes,sager,mugcake,3,6,0,0.7887789607048035
captaincookrecipes,sager,mugcake,3,10,1,0.10561055690050125
captaincookrecipes,sager,mugcake,3,8,2,0.84488445520401
captaincookrecipes,sager,mugcake,3,11,3,0.0033003301359713078
captaincookrecipes,sager,mugcake,3,17,4,0.910891056060791
captaincookrecipes,sager,mugcake,3,4,5,0.0
captaincookrecipes,sager,mugcake,3,15,6,0.0
captaincookrecipes,sager,mugcake,3,3,7,0.15181517601013184
captaincookrecipes,sager,mugcake,3,7,8,0.01980198174715042
captaincookrecipes,sager,mugcake,3,20,9,0.0
captaincookrecipes,sager,mugcake,3,1,10,0.0
captaincookrecipes,sager,mugcake,3,14,11,0.18481847643852234
captaincookrecipes,sager,mugcake,3,19,12,0.12541253864765167
captaincookrecipes,sager,mugcake,3,16,13,0.0
captaincookrecipes,sager,mugcake,3,12,14,0.0
captaincookrecipes,sager,mugcake,3,2,15,0.7260725498199463
captaincookrecipes,sager,mugcake,3,5,16,0.0
captaincookrecipes,sager,mugcake,3,18,17,0.0
captaincookrecipes,sager,mugcake,3,13,18,0.0
captaincookrecipes,sager,mugcake,3,9,19,0.0
captaincookrecipes,sager,mugcake,3,21,20,0.0
captaincookrecipes,sager,mugcake,4,11,0,0.00990099087357521
captaincookrecipes,sager,mugcake,4,17,1,0.861386239528656
captaincookrecipes,sager,mugcake,4,4,2,0.0
captaincookrecipes,sager,mugcake,4,10,3,0.20792078971862793
captaincookrecipes,sager,mugcake,4,6,4,0.6798679232597351
captaincookrecipes,sager,mugcake,4,15,5,0.0
captaincookrecipes,sager,mugcake,4,3,6,0.0330033004283905
captaincookrecipes,sager,mugcake,4,8,7,0.6963695883750916
captaincookrecipes,sager,mugcake,4,20,8,0.0
captaincookrecipes,sager,mugcake,4,7,9,0.112211212515831
captaincookrecipes,sager,mugcake,4,1,10,0.0
captaincookrecipes,sager,mugcake,4,14,11,0.13531354069709778
captaincookrecipes,sager,mugcake,4,19,12,0.10891088843345642
captaincookrecipes,sager,mugcake,4,16,13,0.0
captaincookrecipes,sager,mugcake,4,12,14,0.0
captaincookrecipes,sager,mugcake,4,2,15,0.6831682920455933
captaincookrecipes,sager,mugcake,4,5,16,0.0
captaincookrecipes,sager,mugcake,4,18,17,0.0
captaincookrecipes,sager,mugcake,4,13,18,0.0
captaincookrecipes,sager,mugcake,4,9,19,0.0
captaincookrecipes,sager,mugcake,4,21,20,0.0
captaincookrecipes,sager,mugcake,5,17,0,0.8118811249732971
captaincookrecipes,sager,mugcake,5,4,1,0.0
captaincookrecipes,sager,mugcake,5,6,2,0.7128713130950928
captaincookrecipes,sager,mugcake,5,10,3,0.1452145278453827
captaincookrecipes,sager,mugcake,5,11,4,0.0
captaincookrecipes,sager,mugcake,5,15,5,0.0
captaincookrecipes,sager,mugcake,5,7,6,0.14191418886184692
captaincookrecipes,sager,mugcake,5,20,7,0.0
captaincookrecipes,sager,mugcake,5,8,8,0.7887788414955139
captaincookrecipes,sager,mugcake,5,3,9,0.049504950642585754
captaincookrecipes,sager,mugcake,5,1,10,0.0033003301359713078
captaincookrecipes,sager,mugcake,5,14,11,0.23102310299873352
captaincookrecipes,sager,mugcake,5,19,12,0.13531354069709778
captaincookrecipes,sager,mugcake,5,16,13,0.0
captaincookrecipes,sager,mugcake,5,12,14,0.0
captaincookrecipes,sager,mugcake,5,2,15,0.7887789011001587
captaincookrecipes,sager,mugcake,5,5,16,0.0
captaincookrecipes,sager,mugcake,5,18,17,0.0
captaincookrecipes,sager,mugcake,5,13,18,0.0
captaincookrecipes,sager,mugcake,5,9,19,0.0
captaincookrecipes,sager,mugcake,5,21,20,0.0
captaincookrecipes,sager,mugcake,6,6,0,0.7887789607048035
captaincookrecipes,sager,mugcake,6,17,1,0.8613861799240112
captaincookrecipes,sager,mugcake,6,10,2,0.11221121996641159
captaincookrecipes,sager,mugcake,6,8,3,0.8019802570343018
captaincookrecipes,sager,mugcake,6,11,4,0.009900989942252636
captaincookrecipes,sager,mugcake,6,4,5,0.0
captaincookrecipes,sager,mugcake,6,15,6,0.0
captaincookrecipes,sager,mugcake,6,7,7,0.10231023281812668
captaincookrecipes,sager,mugcake,6,3,8,0.20462045073509216
captaincookrecipes,sager,mugcake,6,20,9,0.0
captaincookrecipes,sager,mugcake,6,1,10,0.023102309554815292
captaincookrecipes,sager,mugcake,6,14,11,0.18151813745498657
captaincookrecipes,sager,mugcake,6,19,12,0.03960396349430084
captaincookrecipes,sager,mugcake,6,16,13,0.0
captaincookrecipes,sager,mugcake,6,12,14,0.0
captaincookrecipes,sager,mugcake,6,2,15,0.7821781635284424
captaincookrecipes,sager,mugcake,6,5,16,0.0
captaincookrecipes,sager,mugcake,6,18,17,0.0
captaincookrecipes,sager,mugcake,6,13,18,0.0
captaincookrecipes,sager,mugcake,6,9,19,0.0
captaincookrecipes,sager,mugcake,6,21,20,0.0
captaincookrecipes,sager,mugcake,7,11,0,0.00990099087357521
captaincookrecipes,sager,mugcake,7,6,1,0.7920792102813721
captaincookrecipes,sager,mugcake,7,4,2,0.0
captaincookrecipes,sager,mugcake,7,10,3,0.16171616315841675
captaincookrecipes,sager,mugcake,7,8,4,0.7557756304740906
captaincookrecipes,sager,mugcake,7,17,5,0.8151814937591553
captaincookrecipes,sager,mugcake,7,15,6,0.0
captaincookrecipes,sager,mugcake,7,20,7,0.0
captaincookrecipes,sager,mugcake,7,7,8,0.17491750419139862
captaincookrecipes,sager,mugcake,7,3,9,0.023102309554815292
captaincookrecipes,sager,mugcake,7,1,10,0.0
captaincookrecipes,sager,mugcake,7,14,11,0.09570957720279694
captaincookrecipes,sager,mugcake,7,19,12,0.049504950642585754
captaincookrecipes,sager,mugcake,7,16,13,0.0
captaincookrecipes,sager,mugcake,7,12,14,0.0
captaincookrecipes,sager,mugcake,7,2,15,0.7425742745399475
captaincookrecipes,sager,mugcake,7,5,16,0.0
captaincookrecipes,sager,mugcake,7,18,17,0.0
captaincookrecipes,sager,mugcake,7,13,18,0.0
captaincookrecipes,sager,mugcake,7,9,19,0.0
captaincookrecipes,sager,mugcake,7,21,20,0.0
captaincookrecipes,sager,mugcake,8,6,0,0.7887789607048035
captaincookrecipes,sager,mugcake,8,4,1,0.0
captaincookrecipes,sager,mugcake,8,11,2,0.0
captaincookrecipes,sager,mugcake,8,10,3,0.10561055690050125
captaincookrecipes,sager,mugcake,8,8,4,0.8118812441825867
captaincookrecipes,sager,mugcake,8,17,5,0.8382838368415833
captaincookrecipes,sager,mugcake,8,15,6,0.0
captaincookrecipes,sager,mugcake,8,7,7,0.08580857515335083
captaincookrecipes,sager,mugcake,8,3,8,0.019801979884505272
captaincookrecipes,sager,mugcake,8,20,9,0.0
captaincookrecipes,sager,mugcake,8,1,10,0.023102309554815292
captaincookrecipes,sager,mugcake,8,14,11,0.20132014155387878
captaincookrecipes,sager,mugcake,8,19,12,0.1221122145652771
captaincookrecipes,sager,mugcake,8,16,13,0.0
captaincookrecipes,sager,mugcake,8,12,14,0.0
captaincookrecipes,sager,mugcake,8,2,15,0.7656765580177307
captaincookrecipes,sager,mugcake,8,5,16,0.056105609983205795
captaincookrecipes,sager,mugcake,8,18,17,0.0
captaincookrecipes,sager,mugcake,8,13,18,0.0
captaincookrecipes,sager,mugcake,8,9,19,0.0
captaincookrecipes,sager,mugcake,8,21,20,0.0
captaincookrecipes,sager,mugcake,9,10,0,0.18151815235614777
captaincookrecipes,sager,mugcake,9,11,1,0.0066006602719426155
captaincookrecipes,sager,mugcake,9,17,2,0.8118811845779419
captaincookrecipes,sager,mugcake,9,6,3,0.6864686608314514
captaincookrecipes,sager,mugcake,9,4,4,0.0
captaincookrecipes,sager,mugcake,9,8,5,0.8976898193359375
captaincookrecipes,sager,mugcake,9,15,6,0.0
captaincookrecipes,sager,mugcake,9,3,7,0.042904291301965714
captaincookrecipes,sager,mugcake,9,7,8,0.19141913950443268
captaincookrecipes,sager,mugcake,9,20,9,0.0
captaincookrecipes,sager,mugcake,9,1,10,0.0
captaincookrecipes,sager,mugcake,9,14,11,0.10231023281812668
captaincookrecipes,sager,mugcake,9,19,12,0.0
captaincookrecipes,sager,mugcake,9,16,13,0.0
captaincookrecipes,sager,mugcake,9,12,14,0.0
captaincookrecipes,sager,mugcake,9,2,15,0.8514851331710815
captaincookrecipes,sager,mugcake,9,5,16,0.0
captaincookrecipes,sager,mugcake,9,18,17,0.0
captaincookrecipes,sager,mugcake,9,13,18,0.0
captaincookrecipes,sager,mugcake,9,9,19,0.0
captaincookrecipes,sager,mugcake,9,21,20,0.0
captaincookrecipes,sager,panfriedtofu,0,12,0,0.01666666753590107
captaincookrecipes,sager,panfriedtofu,0,17,1,0.009999999776482582
captaincookrecipes,sager,panfriedtofu,0,1,2,0.009999999776482582
captaincookrecipes,sager,panfriedtofu,0,19,3,0.013333333656191826
captaincookrecipes,sager,panfriedtofu,0,5,4,0.16333332657814026
captaincookrecipes,sager,panfriedtofu,0,2,5,0.013333333656191826
captaincookrecipes,sager,panfriedtofu,0,18,6,0.0
captaincookrecipes,sager,panfriedtofu,0,6,7,0.02666666731238365
captaincookrecipes,sager,panfriedtofu,0,11,8,0.0
captaincookrecipes,sager,panfriedtofu,0,13,9,0.7866666316986084
captaincookrecipes,sager,panfriedtofu,0,16,10,0.0066666672937572
captaincookrecipes,sager,panfriedtofu,0,8,11,0.0
captaincookrecipes,sager,panfriedtofu,0,4,12,0.0
captaincookrecipes,sager,panfriedtofu,0,3,13,0.0
captaincookrecipes,sager,panfriedtofu,0,10,14,0.06333333253860474
captaincookrecipes,sager,panfriedtofu,0,15,15,0.0
captaincookrecipes,sager,panfriedtofu,0,7,16,1.0
captaincookrecipes,sager,panfriedtofu,0,14,17,0.0
captaincookrecipes,sager,panfriedtofu,0,9,18,0.12399999797344208
captaincookrecipes,sager,panfriedtofu,0,20,19,0.0
captaincookrecipes,sager,panfriedtofu,1,12,0,0.01666666753590107
captaincookrecipes,sager,panfriedtofu,1,17,1,0.0
captaincookrecipes,sager,panfriedtofu,1,1,2,0.006666666828095913
captaincookrecipes,sager,panfriedtofu,1,19,3,0.10999999940395355
captaincookrecipes,sager,panfriedtofu,1,5,4,0.07666666805744171
