example_id,node_id,method,num_serializations,mean_score,topodev,topovar,min_score,max_score,score_swing,num_verdict_flips
tomatomozzarellasalad,6,ares,5,0.7958000000000001,0.015574337867145403,0.00024255999999999922,0.777,0.823,0.04599999999999993,0
tomatomozzarellasalad,6,sager,5,0.414,0.0,0.0,0.414,0.414,0.0,0
tomatomozzarellasalad,7,ares,5,0.752,0.0,0.0,0.752,0.752,0.0,0
tomatomozzarellasalad,7,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
tomatomozzarellasalad,8,ares,5,0.7806,0.013335666462535733,0.00017784000000000032,0.756,0.796,0.040000000000000036,0
tomatomozzarellasalad,8,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
tomatomozzarellasalad,9,ares,5,0.6881999999999999,0.04686320518274437,0.002196159999999999,0.62,0.726,0.10599999999999998,0
tomatomozzarellasalad,9,sager,5,0.211,0.0,0.0,0.211,0.211,0.0,0
tomatomozzarellasalad,10,ares,5,0.9308,0.0234384299815495,0.0005493599999999986,0.9,0.965,0.06499999999999995,0
tomatomozzarellasalad,10,sager,5,0.688,0.0,0.0,0.688,0.688,0.0,0
sautedmushrooms,1,ares,5,0.8754,0.028203545876361032,0.0007954400000000014,0.842,0.907,0.06500000000000006,0
sautedmushrooms,1,sager,5,0.808,0.0,0.0,0.808,0.808,0.0,0
sautedmushrooms,2,ares,5,0.7754000000000001,0.010836973747315263,0.0001174400000000002,0.763,0.789,0.026000000000000023,0
sautedmushrooms,2,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
sautedmushrooms,3,ares,5,0.7154,0.029776500801806757,0.0008866399999999984,0.681,0.755,0.07399999999999995,0
sautedmushrooms,3,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
sautedmushrooms,4,ares,5,0.7976000000000001,0.004800000000000004,2.304000000000004e-05,0.788,0.8,0.01200000000000001,0
sautedmushrooms,4,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
sautedmushrooms,5,ares,5,0.6584000000000001,0.01120000000000001,0.00012544000000000024,0.648,0.672,0.02400000000000002,0
sautedmushrooms,5,sager,5,0.24900000000000003,2.7755575615628914e-17,7.703719777548943e-34,0.249,0.249,0.0,0
sautedmushrooms,6,ares,5,0.4648,0.0686480881015633,0.004712559999999997,0.396,0.581,0.18499999999999994,1
sautedmushrooms,6,sager,5,0.653,0.0,0.0,0.653,0.653,0.0,0
sautedmushrooms,7,ares,5,0.8272,0.04226771817829771,0.001786559999999999,0.752,0.872,0.12,0
sautedmushrooms,7,sager,5,0.209,0.0,0.0,0.209,0.209,0.0,0
sautedmushrooms,8,ares,5,0.9332,0.06759999999999998,0.0045697599999999965,0.798,0.967,0.16899999999999993,0
sautedmushrooms,8,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
sautedmushrooms,9,ares,5,0.7926,0.004176122603564224,1.744000000000003e-05,0.788,0.799,0.01100000000000001,0
sautedmushrooms,9,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
sautedmushrooms,10,ares,5,0.3968,0.03404350158253408,0.0011589600000000005,0.359,0.448,0.08900000000000002,0
sautedmushrooms,10,sager,5,0.2,0.0,0.0,0.2,0.2,0.0,0
sautedmushrooms,11,ares,5,0.7886,0.01036532681587996,0.00010744000000000018,0.775,0.805,0.030000000000000027,0
sautedmushrooms,11,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
sautedmushrooms,12,ares,5,0.9747999999999999,0.009516301802696263,9.056000000000016e-05,0.963,0.988,0.025000000000000022,0
sautedmushrooms,12,sager,5,0.788,0.0,0.0,0.788,0.788,0.0,0
sautedmushrooms,13,ares,5,0.5408000000000001,0.05427117098423433,0.002945359999999999,0.442,0.594,0.15199999999999997,1
sautedmushrooms,13,sager,5,0.24900000000000003,2.7755575615628914e-17,7.703719777548943e-34,0.249,0.249,0.0,0
sautedmushrooms,14,ares,5,0.736,0.039804522356134395,0.0015844000000000027,0.704,0.795,0.09100000000000008,0
sautedmushrooms,14,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
sautedmushrooms,15,ares,5,0.7154,0.08857674638413855,0.007845840000000003,0.603,0.792,0.18900000000000006,0
sautedmushrooms,15,sager,5,0.4109999999999999,5.551115123125783e-17,3.0814879110195774e-33,0.411,0.411,0.0,0
sautedmushrooms,16,ares,5,0.77,0.026389391808073207,0.0006964000000000012,0.733,0.807,0.07400000000000007,0
sautedmushrooms,16,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
sautedmushrooms,17,ares,5,0.8560000000000001,0.020542638584174155,0.00042200000000000077,0.828,0.879,0.051000000000000045,0
sautedmushrooms,17,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
sautedmushrooms,18,ares,5,0.8640000000000001,0.027393429869222316,0.0007504000000000014,0.842,0.909,0.06700000000000006,0
sautedmushrooms,18,sager,5,0.844,0.0,0.0,0.844,0.844,0.0,0
sautedmushrooms,19,ares,5,1.0,0.0,0.0,1.0,1.0,0.0,0
sautedmushrooms,19,sager,5,1.0,0.0,0.0,1.0,1.0,0.0,0
